site,date,target,ambiguous_site_label,formula_protocol_review,any_formula_difference,reported_turbidity_nonmeter_or_missing_method,formula_checked
5303305,2026-03-29,water_temperature,False,False,False,False,False
5303306,2025-02-02,water_temperature,False,False,False,False,False
5303306,2025-03-02,water_temperature,False,False,False,False,False
5303306,2025-04-06,water_temperature,False,False,False,False,False
5303306,2025-05-04,water_temperature,False,False,False,False,False
5303306,2025-06-01,water_temperature,False,False,False,False,False
5303306,2025-07-06,water_temperature,False,False,False,False,False
5303306,2025-08-03,water_temperature,False,False,False,False,False
5303306,2025-09-07,water_temperature,False,False,False,False,False
5303306,2025-10-05,water_temperature,False,False,False,False,False
5303306,2025-11-02,water_temperature,False,False,False,False,False
5303306,2025-12-06,water_temperature,False,False,False,False,False
5303306,2026-01-04,water_temperature,False,False,False,False,False
5303306,2026-02-01,water_temperature,False,False,False,False,False
5303306,2026-03-01,water_temperature,False,False,False,False,False
5303308,2025-01-11,water_temperature,False,False,False,False,False
5303308,2025-02-08,water_temperature,False,False,False,False,False
5303308,2025-03-08,water_temperature,False,False,False,False,False
5303308,2025-04-12,water_temperature,False,False,False,False,False
5303308,2025-05-10,water_temperature,False,False,False,False,False
5303308,2025-06-15,water_temperature,False,False,False,False,False
5303308,2025-07-19,water_temperature,False,False,False,False,False
5303308,2025-08-16,water_temperature,False,False,False,False,False
5303308,2025-09-19,water_temperature,False,False,False,False,False
5303308,2025-10-11,water_temperature,False,False,False,False,False
5303308,2025-11-09,water_temperature,False,False,False,False,False
5303309,2025-01-11,water_temperature,False,False,False,False,False
5303309,2025-04-12,water_temperature,False,False,False,False,False
5303309,2025-07-19,water_temperature,False,False,False,False,False
5303309,2025-09-19,water_temperature,False,False,False,False,False
53033100,2025-01-29,water_temperature,False,False,False,False,False
53033100,2025-03-03,water_temperature,False,False,False,False,False
53033100,2025-04-15,water_temperature,False,False,False,False,False
53033100,2025-04-16,water_temperature,False,False,False,False,False
53033100,2025-05-04,water_temperature,False,False,False,False,False
53033100,2025-06-07,water_temperature,False,False,False,False,False
53033100,2025-07-14,water_temperature,False,False,False,False,False
53033100,2025-08-13,water_temperature,False,False,False,False,False
53033100,2025-09-09,water_temperature,False,False,False,False,False
53033100,2025-10-16,water_temperature,False,False,False,False,False
53033100,2025-12-20,water_temperature,False,False,False,False,False
53033100,2026-03-22,water_temperature,False,False,False,False,False
53033101,2025-01-09,water_temperature,False,False,False,False,False
53033101,2025-02-11,water_temperature,False,False,False,False,False
53033101,2025-03-06,water_temperature,False,False,False,False,False
53033101,2025-04-09,water_temperature,False,False,False,False,False
53033101,2025-05-09,water_temperature,False,False,False,False,False
53033101,2025-06-20,water_temperature,False,False,False,False,False
53033101,2025-07-25,water_temperature,False,False,False,False,False
53033101,2025-08-29,water_temperature,False,False,False,False,False
53033101,2025-09-20,water_temperature,False,False,False,False,False
53033101,2025-10-10,water_temperature,False,False,False,False,False
53033101,2025-11-14,water_temperature,False,False,False,False,False
53033101,2025-12-19,water_temperature,False,False,False,False,False
53033101,2026-01-09,water_temperature,False,False,False,False,False
53033101,2026-02-06,water_temperature,False,False,False,False,False
53033101,2026-03-14,water_temperature,False,False,False,False,False
53033102,2025-01-31,water_temperature,False,False,False,False,False
53033102,2025-02-28,water_temperature,False,False,False,False,False
53033102,2025-04-04,water_temperature,False,False,False,False,False
53033102,2025-04-29,water_temperature,False,False,False,False,False
53033102,2026-03-26,water_temperature,False,False,False,False,False
53033103,2025-01-31,water_temperature,False,False,False,False,False
53033103,2025-02-28,water_temperature,False,False,False,False,False
53033103,2025-04-04,water_temperature,False,False,False,False,False
53033103,2025-04-29,water_temperature,False,False,False,False,False
53033103,2026-02-18,water_temperature,False,False,False,False,False
53033103,2026-03-26,water_temperature,False,False,False,False,False
53033104,2025-03-02,water_temperature,False,False,False,False,False
53033104,2025-04-01,water_temperature,False,False,False,False,False
53033104,2025-05-04,water_temperature,False,False,False,False,False
53033104,2025-06-07,water_temperature,False,False,False,False,False
53033104,2025-07-11,water_temperature,False,False,False,False,False
53033104,2025-08-13,water_temperature,False,False,False,False,False
53033104,2025-08-19,water_temperature,False,False,False,False,False
53033104,2025-09-17,water_temperature,False,False,False,False,False
53033104,2025-10-14,water_temperature,False,False,False,False,False
53033104,2026-01-30,water_temperature,False,False,False,False,False
53033105,2025-01-19,water_temperature,False,False,False,False,False
53033105,2025-02-22,water_temperature,False,False,False,False,False
53033105,2025-03-22,water_temperature,False,False,False,False,False
53033105,2025-04-15,water_temperature,False,False,False,False,False
53033105,2025-05-21,water_temperature,False,False,False,False,False
53033105,2025-06-11,water_temperature,False,False,False,False,False
53033105,2025-07-15,water_temperature,False,False,False,False,False
53033105,2025-08-19,water_temperature,False,False,False,False,False
53033105,2025-09-17,water_temperature,False,False,False,False,False
53033105,2025-10-22,water_temperature,False,False,False,False,False
53033105,2025-11-18,water_temperature,False,False,False,False,False
53033105,2025-12-16,water_temperature,False,False,False,False,False
53033105,2026-01-27,water_temperature,False,False,False,False,False
53033105,2026-03-21,water_temperature,False,False,False,False,False
5303318,2025-01-11,water_temperature,False,False,False,False,False
5303318,2025-02-08,water_temperature,False,False,False,False,False
5303318,2025-03-08,water_temperature,False,False,False,False,False
5303318,2025-04-12,water_temperature,False,False,False,False,False
5303318,2025-05-10,water_temperature,False,False,False,False,False
5303318,2025-06-15,water_temperature,False,False,False,False,False
5303318,2025-07-19,water_temperature,False,False,False,False,False
5303318,2025-08-16,water_temperature,False,False,False,False,False
5303318,2025-09-19,water_temperature,False,False,False,False,False
5303318,2025-10-11,water_temperature,False,False,False,False,False
5303318,2025-11-08,water_temperature,False,False,False,False,False
5303319,2025-01-11,water_temperature,False,False,False,False,False
5303319,2025-04-12,water_temperature,False,False,False,False,False
5303319,2025-07-19,water_temperature,False,False,False,False,False
5303319,2025-09-19,water_temperature,False,False,False,False,False
5303320,2025-02-04,water_temperature,False,False,False,False,False
5303320,2025-03-02,water_temperature,False,False,False,False,False
5303320,2025-04-06,water_temperature,False,False,False,False,False
5303320,2025-05-04,water_temperature,False,False,False,False,False
5303320,2025-06-01,water_temperature,False,False,False,False,False
5303320,2025-07-06,water_temperature,False,False,False,False,False
5303320,2025-08-03,water_temperature,False,False,False,False,False
5303320,2025-09-07,water_temperature,False,False,False,False,False
5303320,2025-10-05,water_temperature,False,False,False,False,False
5303320,2025-11-02,water_temperature,False,False,False,False,False
5303320,2025-12-06,water_temperature,False,False,False,False,False
5303320,2026-01-05,water_temperature,False,False,False,False,False
5303320,2026-02-02,water_temperature,False,False,False,False,False
5303320,2026-03-02,water_temperature,False,False,False,False,False
5303321,2025-01-30,water_temperature,False,False,False,False,False
5303321,2025-03-19,water_temperature,False,False,False,False,False
5303321,2025-04-18,water_temperature,False,False,False,False,False
5303321,2025-05-20,water_temperature,False,False,False,False,False
5303321,2025-06-21,water_temperature,False,False,False,False,False
5303321,2025-07-24,water_temperature,False,False,False,False,False
5303321,2025-08-25,water_temperature,False,False,False,False,False
5303321,2025-09-24,water_temperature,False,False,False,False,False
5303321,2025-10-27,water_temperature,False,False,False,False,False
5303321,2025-11-27,water_temperature,False,False,False,False,False
5303321,2025-12-29,water_temperature,False,False,False,False,False
5303321,2026-01-28,water_temperature,False,False,False,False,False
5303321,2026-02-23,water_temperature,False,False,False,False,False
5303321,2026-03-27,water_temperature,False,False,False,False,False
5303322,2026-01-17,water_temperature,False,False,False,False,False
5303322,2026-02-22,water_temperature,False,False,False,False,False
5303335,2025-01-26,water_temperature,False,False,False,False,False
5303335,2025-03-09,water_temperature,False,False,False,False,False
5303335,2025-04-12,water_temperature,False,False,False,False,False
5303335,2025-05-24,water_temperature,False,False,False,False,False
5303335,2025-07-12,water_temperature,False,False,False,False,False
5303346,2025-01-02,water_temperature,False,False,False,False,False
5303346,2025-01-21,water_temperature,False,False,False,False,False
5303346,2025-02-02,water_temperature,False,False,False,False,False
5303346,2025-02-18,water_temperature,False,False,False,False,False
5303346,2025-03-02,water_temperature,False,False,False,False,False
5303346,2025-03-25,water_temperature,False,False,False,False,False
5303346,2025-05-05,water_temperature,False,False,False,False,False
5303346,2025-05-14,water_temperature,False,False,False,False,False
5303346,2025-05-20,water_temperature,False,False,False,False,False
5303346,2025-08-03,water_temperature,False,False,False,False,False
5303346,2025-08-27,water_temperature,False,False,False,False,False
5303346,2025-10-15,water_temperature,False,False,False,False,False
5303346,2025-10-25,water_temperature,False,False,False,False,False
5303346,2025-11-19,water_temperature,False,False,False,False,False
5303346,2026-01-04,water_temperature,False,False,False,False,False
5303354,2025-01-15,water_temperature,False,False,False,False,False
5303354,2025-02-20,water_temperature,False,False,False,False,False
5303354,2025-03-20,water_temperature,False,False,False,False,False
5303354,2025-04-19,water_temperature,False,False,False,False,False
5303354,2025-05-21,water_temperature,False,False,False,False,False
5303354,2025-06-18,water_temperature,False,False,False,False,False
5303354,2025-07-17,water_temperature,False,False,False,False,False
5303354,2025-08-20,water_temperature,False,False,False,False,False
5303354,2025-10-15,water_temperature,False,False,False,False,False
5303354,2025-11-19,water_temperature,False,False,False,False,False
5303354,2026-01-22,water_temperature,False,False,False,False,False
5303354,2026-02-18,water_temperature,False,False,False,False,False
5303354,2026-03-18,water_temperature,False,False,False,False,False
5303360,2025-01-23,water_temperature,False,False,False,False,False
5303360,2025-02-27,water_temperature,False,False,False,False,False
5303360,2025-03-20,water_temperature,False,False,False,False,False
5303360,2025-04-26,water_temperature,False,False,False,False,False
5303360,2025-05-19,water_temperature,False,False,False,False,False
5303360,2025-07-29,water_temperature,False,False,False,False,False
5303360,2025-08-14,water_temperature,False,False,False,False,False
5303360,2025-09-30,water_temperature,False,False,False,False,False
5303360,2025-10-14,water_temperature,False,False,False,False,False
5303360,2025-11-24,water_temperature,False,False,False,False,False
5303360,2026-01-20,water_temperature,False,False,False,False,False
5303361,2025-01-23,water_temperature,False,False,False,False,False
5303361,2025-02-27,water_temperature,False,False,False,False,False
5303361,2025-03-20,water_temperature,False,False,False,False,False
5303361,2025-04-26,water_temperature,False,False,False,False,False
5303361,2025-05-19,water_temperature,False,False,False,False,False
5303361,2025-07-29,water_temperature,False,False,False,False,False
5303361,2025-08-14,water_temperature,False,False,False,False,False
5303361,2025-09-30,water_temperature,False,False,False,False,False
5303361,2025-10-14,water_temperature,False,False,False,False,False
5303361,2025-11-24,water_temperature,False,False,False,False,False
5303361,2026-01-20,water_temperature,False,False,False,False,False
5303371,2025-01-15,water_temperature,False,False,False,False,False
5303371,2025-02-28,water_temperature,False,False,False,False,False
5303371,2025-03-17,water_temperature,False,False,False,False,False
5303371,2025-04-17,water_temperature,False,False,False,False,False
5303371,2025-04-28,water_temperature,False,False,False,False,False
5303371,2025-05-15,water_temperature,False,False,False,False,False
5303371,2025-06-23,water_temperature,False,False,False,False,False
5303371,2025-07-21,water_temperature,False,False,False,False,False
5303371,2025-08-29,water_temperature,False,False,False,False,False
5303371,2025-10-13,water_temperature,False,False,False,False,False
5303371,2026-02-05,water_temperature,False,False,False,False,False
5303382,2025-01-08,water_temperature,False,False,False,False,False
5303382,2025-02-12,water_temperature,False,False,False,False,False
5303383,2025-01-23,water_temperature,False,False,False,False,False
5303383,2025-02-27,water_temperature,False,False,False,False,False
5303383,2025-03-20,water_temperature,False,False,False,False,False
5303383,2025-04-26,water_temperature,False,False,False,False,False
5303383,2025-05-19,water_temperature,False,False,False,False,False
5303383,2025-07-29,water_temperature,False,False,False,False,False
5303383,2025-08-14,water_temperature,False,False,False,False,False
5303383,2025-09-30,water_temperature,False,False,False,False,False
5303383,2025-10-14,water_temperature,False,False,False,False,False
5303383,2025-11-24,water_temperature,False,False,False,False,False
5303383,2026-01-20,water_temperature,False,False,False,False,False
5303384,2025-01-24,water_temperature,False,False,False,False,False
5303384,2025-02-27,water_temperature,False,False,False,False,False
5303384,2025-03-20,water_temperature,False,False,False,False,False
5303384,2025-04-26,water_temperature,False,False,False,False,False
5303384,2025-05-19,water_temperature,False,False,False,False,False
5303384,2025-07-29,water_temperature,False,False,False,False,False
5303384,2025-08-14,water_temperature,False,False,False,False,False
5303384,2025-09-30,water_temperature,False,False,False,False,False
5303384,2025-10-14,water_temperature,False,False,False,False,False
5303384,2025-11-24,water_temperature,False,False,False,False,False
5303384,2026-01-20,water_temperature,False,False,False,False,False
5303386,2025-01-30,water_temperature,False,False,False,False,False
5303386,2025-03-09,water_temperature,False,False,False,False,False
5303386,2025-04-16,water_temperature,False,False,False,False,False
5303386,2025-05-06,water_temperature,False,False,False,False,False
5303387,2025-01-29,water_temperature,True,False,False,False,False
5303387,2025-02-28,water_temperature,True,False,False,False,False
5303387,2025-05-03,water_temperature,True,False,False,False,False
5303387,2025-06-03,water_temperature,True,False,False,False,False
5303387,2025-06-25,water_temperature,True,False,False,False,False
5303387,2025-07-30,water_temperature,True,False,False,False,False
5303387,2025-10-29,water_temperature,True,False,False,False,False
5303387,2026-01-28,water_temperature,True,False,False,False,False
5303387,2026-02-27,water_temperature,True,False,False,False,False
5303391,2025-01-04,water_temperature,True,False,False,False,False
5303391,2025-02-08,water_temperature,True,False,False,False,False
5303391,2025-03-01,water_temperature,True,False,False,False,False
5303391,2025-03-29,water_temperature,True,False,False,False,False
5303391,2025-04-24,water_temperature,True,False,False,False,False
5303391,2025-05-24,water_temperature,True,False,False,False,False
5303391,2025-06-07,water_temperature,True,False,False,False,False
5303391,2025-06-20,water_temperature,True,False,False,False,False
5303391,2025-07-18,water_temperature,True,False,False,False,False
5303391,2025-08-03,water_temperature,True,False,False,False,False
5303391,2025-08-12,water_temperature,True,False,False,False,False
5303391,2025-08-27,water_temperature,True,False,False,False,False
5303391,2025-09-11,water_temperature,True,False,False,False,False
5303391,2025-10-04,water_temperature,True,False,False,False,False
5303391,2025-10-12,water_temperature,True,False,False,False,False
5303391,2025-11-08,water_temperature,True,False,False,False,False
5303391,2025-12-04,water_temperature,True,False,False,False,False
5303391,2026-01-04,water_temperature,True,False,False,False,False
5303391,2026-01-29,water_temperature,True,False,False,False,False
5303391,2026-02-26,water_temperature,True,False,False,False,False
5303391,2026-03-14,water_temperature,True,False,False,False,False
5303391,2026-03-29,water_temperature,True,False,False,False,False
5303392,2025-01-01,water_temperature,True,False,False,False,False
5303392,2025-01-17,water_temperature,True,False,False,False,False
5303392,2025-02-02,water_temperature,True,False,False,False,False
5303392,2025-02-13,water_temperature,True,False,False,False,False
5303392,2025-03-13,water_temperature,True,False,False,False,False
5303392,2025-03-29,water_temperature,True,False,False,False,False
5303392,2025-04-11,water_temperature,True,False,False,False,False
5303392,2025-05-09,water_temperature,True,False,False,False,False
5303392,2025-05-29,water_temperature,True,False,False,False,False
5303392,2025-06-06,water_temperature,True,False,False,False,False
5303392,2025-06-23,water_temperature,True,False,False,False,False
5303392,2025-07-03,water_temperature,True,False,False,False,False
5303392,2025-07-17,water_temperature,True,False,False,False,False
5303392,2025-08-02,water_temperature,True,False,False,False,False
5303392,2025-08-17,water_temperature,True,False,False,False,False
5303392,2025-08-30,water_temperature,True,False,False,False,False
5303392,2025-09-24,water_temperature,True,False,False,False,False
5303392,2025-10-23,water_temperature,True,False,False,False,False
5303392,2025-11-21,water_temperature,True,False,False,False,False
5303392,2026-01-04,water_temperature,True,False,False,False,False
5303392,2026-01-16,water_temperature,True,False,False,False,False
5303392,2026-02-06,water_temperature,True,False,False,False,False
5303392,2026-02-14,water_temperature,True,False,False,False,False
5303392,2026-03-11,water_temperature,True,False,False,False,False
5303392,2026-03-26,water_temperature,True,False,False,False,False
5303392,2026-04-01,water_temperature,True,False,False,False,False
5303392,2026-04-11,water_temperature,True,False,False,False,False
5303393,2025-01-03,water_temperature,True,False,False,False,False
5303393,2025-01-17,water_temperature,True,False,False,False,False
5303393,2025-01-19,water_temperature,True,False,False,False,False
5303393,2025-01-30,water_temperature,True,False,False,False,False
5303393,2025-02-13,water_temperature,True,False,False,False,False
5303393,2025-02-17,water_temperature,True,False,False,False,False
5303393,2025-03-02,water_temperature,True,False,False,False,False
5303393,2025-03-13,water_temperature,True,False,False,False,False
5303393,2025-03-28,water_temperature,True,False,False,False,False
5303393,2025-04-11,water_temperature,True,False,False,False,False
5303393,2025-04-26,water_temperature,True,False,False,False,False
5303393,2025-05-11,water_temperature,True,False,False,False,False
5303393,2025-05-22,water_temperature,True,False,False,False,False
5303393,2025-05-26,water_temperature,True,False,False,False,False
5303393,2025-06-07,water_temperature,True,False,False,False,False
5303393,2025-06-20,water_temperature,True,False,False,False,False
5303393,2025-07-04,water_temperature,True,False,False,False,False
5303393,2025-07-17,water_temperature,True,False,False,False,False
5303393,2025-08-02,water_temperature,True,False,False,False,False
5303393,2025-08-16,water_temperature,True,False,False,False,False
5303393,2025-09-13,water_temperature,True,False,False,False,False
5303393,2025-11-23,water_temperature,True,False,False,False,False
5303393,2025-12-06,water_temperature,True,False,False,False,False
5303393,2026-01-03,water_temperature,True,False,False,False,False
5303393,2026-01-17,water_temperature,True,False,False,False,False
5303393,2026-01-31,water_temperature,True,False,False,False,False
5303393,2026-02-25,water_temperature,True,False,False,False,False
5303393,2026-04-10,water_temperature,True,False,False,False,False
5303394,2025-01-04,water_temperature,True,False,False,False,False
5303394,2025-02-01,water_temperature,True,False,False,False,False
5303394,2025-03-02,water_temperature,True,False,False,False,False
5303394,2025-03-26,water_temperature,True,False,False,False,False
5303394,2025-04-24,water_temperature,True,False,False,False,False
5303394,2025-05-24,water_temperature,True,False,False,False,False
5303394,2025-06-13,water_temperature,True,False,False,False,False
5303394,2025-06-21,water_temperature,True,False,False,False,False
5303394,2025-07-08,water_temperature,True,False,False,False,False
5303394,2025-07-18,water_temperature,True,False,False,False,False
5303394,2025-08-10,water_temperature,True,False,False,False,False
5303394,2025-08-29,water_temperature,True,False,False,False,False
5303394,2025-09-02,water_temperature,True,False,False,False,False
5303394,2025-09-14,water_temperature,True,False,False,False,False
5303394,2025-10-03,water_temperature,True,False,False,False,False
5303394,2025-10-12,water_temperature,True,False,False,False,False
5303394,2025-11-23,water_temperature,True,False,False,False,False
5303394,2025-11-28,water_temperature,True,False,False,False,False
5303394,2025-12-07,water_temperature,True,False,False,False,False
5303394,2025-12-27,water_temperature,True,False,False,False,False
5303394,2026-01-04,water_temperature,True,False,False,False,False
5303394,2026-01-17,water_temperature,True,False,False,False,False
5303394,2026-02-11,water_temperature,True,False,False,False,False
5303394,2026-03-02,water_temperature,True,False,False,False,False
5303394,2026-03-14,water_temperature,True,False,False,False,False
5303394,2026-03-28,water_temperature,True,False,False,False,False
5303395,2025-01-24,water_temperature,True,False,False,False,False
5303395,2025-02-20,water_temperature,True,False,False,False,False
5303395,2025-03-20,water_temperature,True,False,False,False,False
5303395,2025-04-18,water_temperature,True,False,False,False,False
5303395,2025-05-04,water_temperature,True,False,False,False,False
5303395,2025-05-31,water_temperature,True,False,False,False,False
5303395,2025-06-14,water_temperature,True,False,False,False,False
5303395,2025-06-29,water_temperature,True,False,False,False,False
5303395,2025-07-11,water_temperature,True,False,False,False,False
5303395,2025-08-13,water_temperature,True,False,False,False,False
5303395,2025-08-24,water_temperature,True,False,False,False,False
5303395,2025-09-04,water_temperature,True,False,False,False,False
5303395,2025-09-16,water_temperature,True,False,False,False,False
5303395,2025-09-21,water_temperature,True,False,False,False,False
5303395,2025-10-03,water_temperature,True,False,False,False,False
5303395,2025-10-18,water_temperature,True,False,False,False,False
5303395,2025-11-15,water_temperature,True,False,False,False,False
5303395,2025-11-26,water_temperature,True,False,False,False,False
5303395,2025-12-14,water_temperature,True,False,False,False,False
5303395,2025-12-27,water_temperature,True,False,False,False,False
5303395,2026-02-07,water_temperature,True,False,False,False,False
5303395,2026-02-22,water_temperature,True,False,False,False,False
5303395,2026-03-07,water_temperature,True,False,False,False,False
5303396,2025-01-12,water_temperature,True,False,False,False,False
5303396,2025-02-08,water_temperature,True,False,False,False,False
5303396,2025-04-19,water_temperature,True,False,False,False,False
5303396,2025-05-13,water_temperature,True,False,False,False,False
5303396,2025-06-07,water_temperature,True,False,False,False,False
5303396,2025-07-13,water_temperature,True,False,False,False,False
5303396,2025-08-13,water_temperature,True,False,False,False,False
5303396,2025-10-30,water_temperature,True,False,False,False,False
5303396,2025-11-30,water_temperature,True,False,False,False,False
5303396,2025-12-31,water_temperature,True,False,False,False,False
5303396,2026-01-26,water_temperature,True,False,False,False,False
5303396,2026-02-06,water_temperature,True,False,False,False,False
5303396,2026-03-01,water_temperature,True,False,False,False,False
5303396,2026-03-08,water_temperature,True,False,False,False,False
5303396,2026-03-22,water_temperature,True,False,False,False,False
5303396,2026-04-05,water_temperature,True,False,False,False,False
5303397,2025-01-12,water_temperature,True,False,False,False,False
5303397,2025-01-23,water_temperature,True,False,False,False,False
5303397,2025-02-09,water_temperature,True,False,False,False,False
5303397,2025-02-20,water_temperature,True,False,False,False,False
5303397,2025-03-09,water_temperature,True,False,False,False,False
5303397,2025-03-18,water_temperature,True,False,False,False,False
5303397,2025-04-06,water_temperature,True,False,False,False,False
5303397,2025-04-18,water_temperature,True,False,False,False,False
5303397,2025-05-04,water_temperature,True,False,False,False,False
5303397,2025-05-10,water_temperature,True,False,False,False,False
5303397,2025-06-01,water_temperature,True,False,False,False,False
5303397,2025-06-15,water_temperature,True,False,False,False,False
5303397,2025-06-29,water_temperature,True,False,False,False,False
5303397,2025-07-11,water_temperature,True,False,False,False,False
5303397,2025-07-26,water_temperature,True,False,False,False,False
5303397,2025-08-06,water_temperature,True,False,False,False,False
5303397,2025-08-24,water_temperature,True,False,False,False,False
5303397,2025-09-21,water_temperature,True,False,False,False,False
5303397,2025-11-15,water_temperature,True,False,False,False,False
5303397,2025-11-28,water_temperature,True,False,False,False,False
5303397,2025-12-14,water_temperature,True,False,False,False,False
5303397,2026-01-10,water_temperature,True,False,False,False,False
5303397,2026-01-11,water_temperature,True,False,False,False,False
5303397,2026-01-24,water_temperature,True,False,False,False,False
5303397,2026-02-07,water_temperature,True,False,False,False,False
5303397,2026-03-07,water_temperature,True,False,False,False,False
5303398,2025-01-11,water_temperature,True,False,False,False,False
5303398,2025-01-26,water_temperature,True,False,False,False,False
5303398,2025-02-15,water_temperature,True,False,False,False,False
5303398,2025-02-23,water_temperature,True,False,False,False,False
5303398,2025-03-08,water_temperature,True,False,False,False,False
5303398,2025-04-05,water_temperature,True,False,False,False,False
5303398,2025-05-04,water_temperature,True,False,False,False,False
5303398,2025-06-01,water_temperature,True,False,False,False,False
5303398,2025-06-29,water_temperature,True,False,False,False,False
5303398,2025-07-25,water_temperature,True,False,False,False,False
5303398,2025-09-21,water_temperature,True,False,False,False,False
5303398,2025-10-08,water_temperature,True,False,False,False,False
5303398,2025-10-19,water_temperature,True,False,False,False,False
5303398,2025-11-16,water_temperature,True,False,False,False,False
5303398,2025-12-13,water_temperature,True,False,False,False,False
5303398,2026-01-10,water_temperature,True,False,False,False,False
5303398,2026-02-08,water_temperature,True,False,False,False,False
5303398,2026-02-22,water_temperature,True,False,False,False,False
5303398,2026-03-09,water_temperature,True,False,False,False,False
5303398,2026-03-22,water_temperature,True,False,False,False,False
5306101,2025-01-30,water_temperature,False,False,False,False,False
5306101,2025-02-23,water_temperature,False,False,False,False,False
5306101,2025-03-30,water_temperature,False,False,False,False,False
5306101,2025-05-17,water_temperature,False,False,False,False,False
5306101,2025-06-28,water_temperature,False,False,False,False,False
5306101,2025-07-21,water_temperature,False,False,False,False,False
5306101,2025-09-06,water_temperature,False,False,False,False,False
5306103,2025-01-30,water_temperature,False,False,False,False,False
5306103,2025-03-19,water_temperature,False,False,False,False,False
5306103,2025-04-17,water_temperature,False,False,False,False,False
5306103,2025-05-20,water_temperature,False,False,False,False,False
5306103,2025-06-22,water_temperature,False,False,False,False,False
5306103,2025-07-24,water_temperature,False,False,False,False,False
5306103,2025-08-25,water_temperature,False,False,False,False,False
5306103,2025-09-24,water_temperature,False,False,False,False,False
5306103,2025-10-27,water_temperature,False,False,False,False,False
5306103,2025-11-27,water_temperature,False,False,False,False,False
5306103,2025-12-29,water_temperature,False,False,False,False,False
5306103,2026-01-28,water_temperature,False,False,False,False,False
5306103,2026-02-23,water_temperature,False,False,False,False,False
5306103,2026-03-27,water_temperature,False,False,False,False,False
241118180336,2025-03-01,dissolved_oxygen,False,False,False,False,True
241118180336,2025-04-05,dissolved_oxygen,False,False,False,False,True
241118180336,2025-05-03,dissolved_oxygen,False,False,False,False,True
241118180336,2025-06-07,dissolved_oxygen,False,False,False,False,True
241118180336,2025-10-04,dissolved_oxygen,False,False,False,False,True
241118180336,2026-01-03,dissolved_oxygen,False,False,False,False,True
241118180336,2026-01-31,dissolved_oxygen,False,False,False,False,True
241118180336,2026-03-07,dissolved_oxygen,False,False,False,False,True
241118181240,2025-03-01,dissolved_oxygen,False,False,False,False,True
241118181240,2025-04-05,dissolved_oxygen,False,False,False,False,True
241118181240,2025-05-03,dissolved_oxygen,False,False,False,False,True
241118181240,2025-06-07,dissolved_oxygen,False,False,False,False,True
241118181240,2025-10-03,dissolved_oxygen,False,False,False,False,True
241118181240,2026-01-03,dissolved_oxygen,False,False,False,False,True
241118181240,2026-01-31,dissolved_oxygen,False,False,False,False,True
241118181240,2026-03-07,dissolved_oxygen,False,False,False,False,True
241118181609,2025-03-01,dissolved_oxygen,False,False,False,False,True
241118181609,2025-04-05,dissolved_oxygen,False,False,False,False,True
241118181609,2025-05-03,dissolved_oxygen,False,False,False,False,True
241118181609,2025-06-07,dissolved_oxygen,False,False,False,False,True
241118181609,2025-07-12,dissolved_oxygen,False,False,False,False,True
241118181609,2025-08-02,dissolved_oxygen,False,False,False,False,True
241118181609,2025-09-13,dissolved_oxygen,False,False,False,False,True
241118181609,2025-10-03,dissolved_oxygen,False,False,False,False,True
241118181609,2026-01-03,dissolved_oxygen,False,False,False,False,True
241118181609,2026-01-31,dissolved_oxygen,False,False,False,False,True
241118181609,2026-03-07,dissolved_oxygen,False,False,False,False,True
241118181741,2025-02-01,dissolved_oxygen,False,False,False,False,True
241118181741,2025-03-01,dissolved_oxygen,False,False,False,False,True
241118181741,2025-04-05,dissolved_oxygen,False,False,False,False,True
241118181741,2025-05-03,dissolved_oxygen,False,False,False,False,True
241118181741,2025-06-07,dissolved_oxygen,False,False,False,False,True
241118181741,2025-10-03,dissolved_oxygen,False,False,False,False,True
241118181741,2026-01-03,dissolved_oxygen,False,False,False,False,True
241118181741,2026-01-31,dissolved_oxygen,False,False,False,False,True
241118181741,2026-03-07,dissolved_oxygen,False,False,False,False,True
241118181852,2025-03-01,dissolved_oxygen,False,False,False,False,True
241118181852,2025-04-05,dissolved_oxygen,False,False,False,False,True
241118181852,2025-05-03,dissolved_oxygen,False,False,False,False,True
241118181852,2025-06-07,dissolved_oxygen,False,False,False,False,True
241118181852,2025-10-03,dissolved_oxygen,False,False,False,False,True
241118182046,2025-02-02,dissolved_oxygen,False,False,False,False,True
241118182046,2025-03-02,dissolved_oxygen,False,False,False,False,True
241118182046,2025-04-06,dissolved_oxygen,False,False,False,False,True
241118182046,2025-05-04,dissolved_oxygen,False,False,False,False,True
241118182150,2025-03-02,dissolved_oxygen,False,False,False,False,True
241118182150,2025-04-06,dissolved_oxygen,False,False,False,False,True
241118182150,2025-05-04,dissolved_oxygen,False,False,False,False,True
241118182150,2025-06-12,dissolved_oxygen,False,False,False,False,True
241118182150,2025-07-12,dissolved_oxygen,False,False,False,False,True
241118182150,2025-08-02,dissolved_oxygen,False,False,False,False,True
241118182150,2025-09-13,dissolved_oxygen,False,False,False,False,True
241118182150,2025-10-03,dissolved_oxygen,False,False,False,False,True
241118182150,2026-01-04,dissolved_oxygen,False,False,False,False,True
241118182245,2025-03-02,dissolved_oxygen,False,False,False,False,True
241118182245,2025-04-06,dissolved_oxygen,False,False,False,False,True
